uid	name	regulation	correct.pred	incorrect.pred	score	total.reachable	significant.reachable	total.ambiguous	significant.ambiguous	unknow	quaternary.pval	ternary.pval	enrichment.pval	quaternary.qval	ternary.qval	enrichment.qval
64	GNA11	down	0	5	-5	334	6	23	1	7474	0.868558373745256	0.933445469035453	0.234636357866628	0.993594059157112	0.999615387041955	0.753523393399984
65	CREB3L3	up	1	0	1	31	1	2	0	7777	0.230338387690471	0.212696038410217	0.321778361748802	0.976265794416791	0.998314270799626	0.807417937945097
65	CREB3L3	down	0	1	-1	31	1	2	0	7777	0.97505623031611	0.97447328895198	0.321778361748802	0.994289735259754	0.999631574266031	0.807417937945097
66	HDAC7	up	0	0	0	5	0	0	0	7803	0.982590981915517	0.982590981915517	0.999999999994824	0.994333274854464	0.999634616909682	0.928721313574375
66	HDAC7	down	0	0	0	5	0	0	0	7803	0.957469232858135	0.957469232858135	0.999999999994824	0.994185457780713	0.99962503370831	0.928721313574375
67	APPBP2	up	0	0	0	12	1	4	1	7796	0.107426799342277	0.969971012280332	0.139393629826097	0.950455863132784	0.999629864791621	0.644914209329769
67	APPBP2	down	0	0	0	12	1	4	1	7796	0.074554423442979	0.937531802264991	0.139393629826097	0.930137116255998	0.999617062776966	0.644914209329769
69	GSC2	up	0	0	0	8	0	8	0	7800	1	1	1	0.994431377618596	0.999640975586769	0.928721313574718
69	GSC2	down	0	0	0	8	0	8	0	7800	1	1	1	0.994431377618596	0.999640975586769	0.928721313574718
70	ZFY	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
70	ZFY	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
71	KCNQ1	up	1	0	1	8	1	1	0	7800	0.081865779378315	0.0704726361632401	0.0952104337856592	0.9359770407239	0.994929489139233	0.576703751191968
71	KCNQ1	down	0	1	-1	8	1	1	0	7800	0.997836025970461	0.997809263383759	0.0952104337856592	0.994419368525603	0.999640187615606	0.576703751191968
72	TRIB2	up	1	0	1	44	2	22	1	7764	0.0638157626249421	0.135367402648065	0.103331635594094	0.919329255258054	0.997353846081241	0.581073636986579
72	TRIB2	down	0	1	-1	44	2	22	1	7764	0.894132224555096	0.990030347112813	0.103331635594094	0.993776140676859	0.999637361504859	0.581073636986579
73	MBD3	up	0	0	0	7	0	0	0	7801	0.971239839157688	0.971239839157688	1	0.994267425964687	0.999630348157191	0.928721313574718
73	MBD3	down	0	0	0	7	0	0	0	7801	0.946416916737828	0.946416916737828	1	0.994117954598052	0.999620656489535	0.928721313574718
75	CAMKK1	up	0	0	0	41	0	0	0	7767	0.949504889737626	0.949504889737626	1	0.994136971986904	0.999621889721308	0.928721313574718
75	CAMKK1	down	0	0	0	41	0	0	0	7767	0.669323782931866	0.669323782931866	1	0.991703052494545	0.999463696417226	0.928721313574718
76	ACAP1	up	0	0	0	17	0	1	0	7791	0.974384995281264	0.974067110376656	1	0.994285824046285	0.999631420691928	0.928721313574718
76	ACAP1	down	0	0	0	17	0	1	0	7791	0.85029540556311	0.848555092262735	1	0.993457370118236	0.999576926220867	0.928721313574718
77	NOX3	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
77	NOX3	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
80	CTTNBP2	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
80	CTTNBP2	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
81	ACTL6B	up	0	0	0	15	0	0	0	7793	0.97541639408674	0.97541639408674	1	0.994291831688417	0.999631930356325	0.928721313574718
81	ACTL6B	down	0	0	0	15	0	0	0	7793	0.857076366755261	0.857076366755261	1	0.993508797665148	0.999581130767702	0.928721313574718
84	NA	up	0	0	0	45	0	45	0	7763	1	1	1	0.994431377618596	0.999640975586769	0.928721313574718
84	NA	down	0	0	0	45	0	45	0	7763	1	1	1	0.994431377618596	0.999640975586769	0.928721313574718
85	FOXJ2	up	0	0	0	48	2	31	2	7760	0.0744768604180764	0.898460585144256	0.119426012426352	0.930069446398321	0.999600416699067	0.608771954376082
85	FOXJ2	down	0	0	0	48	2	31	2	7760	0.0833339003977675	0.92131778217376	0.119426012426352	0.937033934184068	0.999610326195428	0.608771954376082
86	TNFRSF1A	up	0	1	-1	41	1	1	0	7767	0.997859643781519	0.997833352842606	0.401821103625837	0.994419499873512	0.999640196298987	0.839628030773098
86	TNFRSF1A	down	1	0	1	41	1	1	0	7767	0.0634955468389582	0.0556707852199695	0.401821103625837	0.91895539442621	0.993589974089386	0.839628030773098
87	PPP2R5B	up	0	1	-1	43	1	0	0	7765	0.938514681998673	0.938514681998673	0.416669751210065	0.994068721899981	0.999617463662817	0.844454165827684
87	PPP2R5B	down	1	0	1	43	1	0	0	7765	0.319991457090329	0.319991457090329	0.416669751210065	0.98280111837734	0.998878874126219	0.844454165827684
89	EPHA8	up	0	0	0	53	1	25	1	7755	0.387865320001288	0.913257728501024	0.48561407710877	0.985767974796296	0.999606888439579	0.86352369207809
89	EPHA8	down	0	0	0	53	1	25	1	7755	0.288262973655883	0.811438674267976	0.48561407710877	0.980944148154481	0.99955758275542	0.86352369207809
92	FGF4	up	2	1	1	41	3	6	0	7767	0.340971257928865	0.293078197699853	0.0140858663848448	0.983842258706344	0.998776047572811	0.389649799519699
92	FGF4	down	1	2	-1	41	3	6	0	7767	0.954136131129226	0.950962073345463	0.0140858663848448	0.994165264246239	0.999622468890662	0.389649799519699
93	IL4R	up	0	0	0	73	0	2	0	7735	0.901052269170675	0.898782370186326	1	0.993823644438662	0.99960055970206	0.928721313574718
93	IL4R	down	0	0	0	73	0	2	0	7735	0.579046129994167	0.571492060873745	1	0.990421885720335	0.999371946147675	0.928721313574718
94	KEAP1	up	0	0	0	6	0	4	0	7802	0.996384895610303	0.996199663794823	1	0.99441128634256	0.999639606461884	0.928721313574718
94	KEAP1	down	0	0	0	6	0	4	0	7802	0.980147378250001	0.979134607201659	1	0.994319227408462	0.999633327569285	0.928721313574718
96	TNS1	up	1	1	0	48	2	1	0	7760	0.793938579822148	0.791705014653333	0.119426012426352	0.992996201700478	0.999546560275594	0.608771954376082
96	TNS1	down	1	1	0	48	2	1	0	7760	0.813848662512059	0.811804414704254	0.119426012426352	0.993166372502812	0.999557781988533	0.608771954376082
97	NGFR	up	1	0	1	96	1	10	0	7712	0.550837457624602	0.50249809844954	0.70105641149604	0.989936321748441	0.999285774726796	0.901325902734593
97	NGFR	down	0	1	-1	96	1	10	0	7712	0.837370670345635	0.821301282714811	0.70105641149604	0.993357056096259	0.999562893207112	0.901325902734593
98	NTN1	up	0	0	0	29	0	5	0	7779	0.960092593960203	0.957582153592358	1	0.994201253332062	0.999625077908794	0.928721313574718
98	NTN1	down	0	0	0	29	0	5	0	7779	0.803777541323889	0.792551270277828	1	0.993081341347762	0.999547044221707	0.928721313574718
101	PTPN18	up	0	0	0	13	0	10	0	7795	0.99502216769783	0.994360176510401	0.999999999996926	0.994403675180404	0.999638940003205	0.928721313574514
101	PTPN18	down	0	0	0	13	0	10	0	7795	0.972521291391783	0.968900062901983	0.999999999996926	0.994274936302443	0.999629455823551	0.928721313574514
102	DRD4	up	0	0	0	19	0	0	0	7789	0.970223317656333	0.970223317656333	1	0.994261454303813	0.999629961009208	0.928721313574718
102	DRD4	down	0	0	0	19	0	0	0	7789	0.823751665900192	0.823751665900192	1	0.993247970520763	0.999564192885639	0.928721313574718
104	TBX21	up	0	0	0	41	0	20	0	7767	0.974778879132968	0.967749435795092	1	0.994288119813899	0.999629015420296	0.928721313574718
104	TBX21	down	0	0	0	41	0	20	0	7767	0.846213076545675	0.807333356253313	1	0.993426014443325	0.999555334048811	0.928721313574718
105	MAP2K5	up	5	1	4	211	6	24	0	7597	0.146399710795718	0.100740602983547	0.047087244177328	0.963159056571493	0.996447534879889	0.529868376064854
105	MAP2K5	down	1	5	-4	211	6	24	0	7597	0.972603046633835	0.965907129632964	0.047087244177328	0.994275414785988	0.999628308092317	0.529868376064854
107	FGF20	up	2	1	1	24	3	1	0	7784	0.217239011756091	0.207822705464119	0.0031131411080302	0.97487060086322	0.998274809533899	0.194313493506099
107	FGF20	down	1	2	-1	24	3	1	0	7784	0.977253028422334	0.976986893315758	0.0031131411080302	0.994302498410383	0.999632521808139	0.194313493506099
115	STRADB	up	0	0	0	16	0	0	0	7792	0.974069869871416	0.974069869871416	1	0.994283985996089	0.999631421735711	0.928721313574718
115	STRADB	down	0	0	0	16	0	0	0	7792	0.84857251994634	0.84857251994634	1	0.993444173480295	0.999576934906131	0.928721313574718
118	ZNF324	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
118	ZNF324	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
119	ZNF416	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
119	ZNF416	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
120	NA	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
120	NA	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
122	RRN3	up	1	0	1	6	1	1	0	7802	0.0627241040386323	0.0510480125123935	0.0722843338829699	0.918040322706509	0.993013554589639	0.559843094627703
122	RRN3	down	0	1	-1	6	1	1	0	7802	0.998951475436883	0.998938419225615	0.0722843338829699	0.994425565235038	0.999640594185448	0.559843094627703
123	AQP2	up	0	0	0	15	0	3	0	7793	0.98039314392826	0.979651267018174	1	0.994320643380989	0.999633520878363	0.928721313574718
123	AQP2	down	0	0	0	15	0	3	0	7793	0.887326393685065	0.883264197139619	1	0.993728702787874	0.999593544740695	0.928721313574718
124	EIF2AK1	up	0	0	0	10	0	0	0	7798	0.950949732239811	0.950949732239811	0.999999999996135	0.994145827933961	0.99962246399304	0.928721313574462
124	EIF2AK1	down	0	0	0	10	0	0	0	7798	0.934690632228108	0.934690632228108	0.999999999996135	0.994044600094903	0.999615899213506	0.928721313574462
127	ITGB4	up	1	1	0	66	2	0	0	7742	0.923339021861817	0.923339021861817	0.197675287955312	0.993971825249777	0.999611178881057	0.720326513980235
127	ITGB4	down	1	1	0	66	2	0	0	7742	0.560012901640633	0.560012901640633	0.197675287955312	0.990099576065774	0.99935908053435	0.720326513980235
131	REM1	up	1	0	1	189	3	101	2	7619	0.303348509860017	0.48037772241557	0.418299273572781	0.981874620108998	0.99925291073734	0.844966166956727
131	REM1	down	0	1	-1	189	3	101	2	7619	0.532423946125582	0.833735146272659	0.418299273572781	0.989591898933243	0.999569409168467	0.844966166956727
134	NA	up	0	0	0	12	0	1	0	7796	0.98137173854869	0.981139510620249	0.999999999993848	0.994326274534054	0.999634076569601	0.928721313574311
134	NA	down	0	0	0	12	0	1	0	7796	0.893552551295798	0.892281836521581	0.999999999993848	0.993772128225808	0.999597650833732	0.928721313574311
135	SIRT4	up	1	0	1	49	1	1	0	7759	0.378395853203421	0.371262929278325	0.459061684036916	0.985417008093812	0.999033552162705	0.856760537051859
135	SIRT4	down	0	1	-1	49	1	1	0	7759	0.917292626464457	0.916408027389008	0.459061684036916	0.993932331234226	0.999608239293905	0.856760537051859
138	CHRD	up	0	1	-1	39	1	2	0	7769	0.954358952569143	0.953328230190336	0.386598478916755	0.994166618579653	0.999623405568481	0.83435924013621
138	CHRD	down	1	0	1	39	1	2	0	7769	0.29884979626561	0.282744772599933	0.386598478916755	0.981606789596414	0.998731372739393	0.83435924013621
139	THPO	up	1	0	1	20	2	3	1	7788	0.0187443922010146	0.158074525579199	0.0250956606596689	0.769973706526023	0.99773309967638	0.467009555866765
139	THPO	down	0	1	-1	20	2	3	1	7788	0.845550920067412	0.987279411102707	0.0250956606596689	0.993420900182134	0.999636351423508	0.467009555866765
140	EFNB1	up	0	1	-1	40	1	5	0	7768	0.998680206694247	0.998596646093084	0.394257115485942	0.994424059509651	0.999640471221798	0.837052584450776
140	EFNB1	down	1	0	1	40	1	5	0	7768	0.0865780477024942	0.046013099097356	0.394257115485942	0.939249989184513	0.992254994333074	0.837052584450776
141	DLL3	up	0	0	0	11	0	5	0	7797	0.982099885232123	0.980953010406885	1	0.994330457287596	0.999634007025169	0.928721313574718
141	DLL3	down	0	0	0	11	0	5	0	7797	0.950745364900646	0.947638419784572	1	0.994144576919573	0.999621145276919	0.928721313574718
142	LAMB4	up	0	0	0	23	0	0	0	7785	0.965521878645766	0.965521878645766	1	0.994233672592172	0.999628159839406	0.928721313574718
142	LAMB4	down	0	0	0	23	0	0	0	7785	0.792200060786331	0.792200060786331	1	0.992980939430854	0.999546843501854	0.928721313574718
143	MYO15A	up	1	0	1	8	1	0	0	7800	0.0799714104843061	0.0799714104843061	0.0952104337856592	0.934559705454782	0.9955290571748	0.576703751191968
143	MYO15A	down	0	1	-1	8	1	0	0	7800	0.99710504762018	0.99710504762018	0.0952104337856592	0.994415300209014	0.999639933585885	0.576703751191968
144	ESR1	up	3	1	2	100	5	27	1	7708	0.0861213965845603	0.154335189403263	0.00793171415653342	0.938947533921199	0.997678303216238	0.305061908991084
144	ESR1	down	1	3	-2	100	5	27	1	7708	0.879109846938219	0.9653740513438	0.00793171415653342	0.993670459491263	0.999628102920863	0.305061908991084
145	RGS17	up	0	0	0	13	1	13	1	7795	0.150101533609121	1	0.150101533609121	0.964034955555776	0.999640975586769	0.661675112779106
145	RGS17	down	0	0	0	13	1	13	1	7795	0.150101533609121	1	0.150101533609121	0.964034955555776	0.999640975586769	0.661675112779106
148	NA	up	0	0	0	27	1	23	1	7781	0.279505067173658	0.992550917732629	0.286870985069839	0.98035878682134	0.999638282087662	0.788930149058572
148	NA	down	0	0	0	27	1	23	1	7781	0.246869177876961	0.959254026123078	0.286870985069839	0.977819827579045	0.999625731111521	0.788930149058572
151	CDC6	up	2	1	1	52	5	27	2	7756	0.0102918111117311	0.112918529087758	0.000436868352009753	0.64762517928241	0.996829442920259	0.0795710774632681
151	CDC6	down	1	2	-1	52	5	27	2	7756	0.356768232209871	0.992760761776996	0.000436868352009753	0.984546634912393	0.999638358517858	0.0795710774632681
152	AAAS	up	0	2	-2	38	2	0	0	7770	0.999967762022629	0.999967762022629	0.0804884141832718	0.994431199091436	0.999640964016331	0.566783938507779
152	AAAS	down	2	0	2	38	2	0	0	7770	0.00160104613986177	0.00160104613986177	0.0804884141832718	0.280132103245677	0.816777140063081	0.566783938507779
156	MAPK13	up	5	0	5	462	10	238	5	7346	0.0145198631372009	0.0228940499473985	0.0600520762643278	0.721675060276799	0.984554671744041	0.548041730096297
156	MAPK13	down	0	5	-5	462	10	238	5	7346	0.846330484680845	0.993690850185249	0.0600520762643278	0.993426920432223	0.999638696889719	0.548041730096297
157	ZNF184	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
157	ZNF184	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
158	VCL	up	0	0	0	16	0	1	0	7792	0.975715390995763	0.975413743159991	1	0.994293570910114	0.999631929356374	0.928721313574718
158	VCL	down	0	0	0	16	0	1	0	7792	0.858711047741896	0.857059800953212	1	0.993521074550248	0.99958112267492	0.928721313574718
159	SIRT1	up	2	1	1	122	4	42	1	7686	0.333044042305777	0.476799010448725	0.0649408855990949	0.983464026826406	0.999247307527572	0.55322965654178
159	SIRT1	down	1	2	-1	122	4	42	1	7686	0.663317082503939	0.842056622602562	0.0649408855990949	0.991628548054578	0.999573662592388	0.55322965654178
162	MZF1	up	0	0	0	12	0	2	0	7796	0.975445849009688	0.974831050578992	0.999999999993848	0.99429200307051	0.999631709427961	0.928721313574311
162	MZF1	down	0	0	0	12	0	2	0	7796	0.911936540724865	0.909801095974636	0.999999999993848	0.993896911433931	0.999605395469295	0.928721313574311
163	STX1B	up	0	0	0	11	0	0	0	7797	0.981141651569313	0.981141651569313	1	0.994324951542762	0.999634077367791	0.928721313574718
163	STX1B	down	0	0	0	11	0	0	0	7797	0.892294679856949	0.892294679856949	1	0.993763403523566	0.999597656622656	0.928721313574718
164	EFNA2	up	2	1	1	34	3	1	0	7774	0.2880700135195	0.279668181878472	0.00841593872826033	0.9809316272227	0.998717434647043	0.312911228837007
164	EFNA2	down	1	2	-1	34	3	1	0	7774	0.956304749968759	0.955811340067488	0.00841593872826033	0.99417841868844	0.99962438355866	0.312911228837007
165	FGF22	up	2	1	1	19	3	0	0	7789	0.176248334109378	0.176248334109378	0.0015589445799015	0.969206143139278	0.997966375247134	0.133414397940531
165	FGF22	down	1	2	-1	19	3	0	0	7789	0.983914394697455	0.983914394697455	0.0015589445799015	0.994340853741647	0.999635108188405	0.133414397940531
166	CDC34	up	0	0	0	17	0	1	0	7791	0.898635773816986	0.897427025559791	1	0.993807138635465	0.999599956686248	0.928721313574718
166	CDC34	down	0	0	0	17	0	1	0	7791	0.929699559085392	0.928847165872268	1	0.99401282007062	0.999613483732706	0.928721313574718
167	POLR2E	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
167	POLR2E	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
169	GADD45B	up	1	0	1	16	1	1	0	7792	0.136750769961026	0.126384627390724	0.181440410441898	0.960661869032387	0.997166303893308	0.702740742489231
169	GADD45B	down	0	1	-1	16	1	1	0	7792	0.992070901724693	0.991974985095152	0.181440410441898	0.994387120376405	0.999638072153182	0.702740742489231
171	MAPK12	up	5	0	5	462	10	238	5	7346	0.0145198631372009	0.0228940499473985	0.0600520762643278	0.721675060276799	0.984554671744041	0.548041730096297
171	MAPK12	down	0	5	-5	462	10	238	5	7346	0.846330484680845	0.993690850185249	0.0600520762643278	0.993426920432223	0.999638696889719	0.548041730096297
173	SNAP29	up	0	0	0	11	0	0	0	7797	0.981141651569313	0.981141651569313	1	0.994324951542762	0.999634077367791	0.928721313574718
173	SNAP29	down	0	0	0	11	0	0	0	7797	0.892294679856949	0.892294679856949	1	0.993763403523566	0.999597656622656	0.928721313574718
175	OSM	up	0	0	0	73	0	9	0	7735	0.944390394059652	0.938149857830086	1	0.994105406996608	0.999617314960461	0.928721313574718
175	OSM	down	0	0	0	73	0	9	0	7735	0.582826315352824	0.547989717954881	1	0.990483417739522	0.999345027633238	0.928721313574718
177	SNRPD3	up	1	0	1	24	1	0	0	7784	0.215424122481751	0.215424122481751	0.25952899380613	0.974664256340421	0.998335582974828	0.771768558270358
177	SNRPD3	down	0	1	-1	24	1	0	0	7784	0.975110851061759	0.975110851061759	0.25952899380613	0.99429005329333	0.99963181506717	0.771768558270358
178	MAPK1	up	5	0	5	590	10	249	5	7218	0.0425216483461437	0.0822618375058429	0.195807787254971	0.883631828908872	0.995653001079993	0.718410253110336
178	MAPK1	down	0	5	-5	590	10	249	5	7218	0.760918658157069	0.966805333324407	0.195807787254971	0.992694493545818	0.999628653281836	0.718410253110336
181	LGALS1	up	0	0	0	7	1	2	1	7801	0.048949548257817	0.966261785370085	0.0838183533170309	0.897344236187716	0.999628444467045	0.569299912428744
181	LGALS1	down	0	0	0	7	1	2	1	7801	0.0573226280241506	0.974515232836641	0.0838183533170309	0.911004624853314	0.999631590117516	0.569299912428744
182	ANKRD54	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
182	ANKRD54	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
184	DMC1	up	1	0	1	41	1	0	0	7767	0.330676217078622	0.330676217078622	0.401821103625837	0.983347591839082	0.998915060473504	0.839628030773098
184	DMC1	down	0	1	-1	41	1	0	0	7767	0.935729490818143	0.935729490818143	0.401821103625837	0.994051172522184	0.999616325483394	0.839628030773098
187	XBP1	up	0	1	-1	18	1	7	0	7790	0.999843336776841	0.999829078081909	0.201694799210636	0.994430509943146	0.999640914233176	0.724363772566917
187	XBP1	down	1	0	1	18	1	7	0	7790	0.0924740024130585	0.0188733450724846	0.201694799210636	0.942902129544401	0.981325704543671	0.724363772566917
188	RASL10A	up	1	0	1	189	3	101	2	7619	0.303348509860017	0.48037772241557	0.418299273572781	0.981874620108998	0.99925291073734	0.844966166956727
188	RASL10A	down	0	1	-1	189	3	101	2	7619	0.532423946125582	0.833735146272659	0.418299273572781	0.989591898933243	0.999569409168467	0.844966166956727
190	HMOX1	up	1	0	1	73	1	23	0	7735	0.518429370874389	0.375584182472094	0.600216129494594	0.989313943124398	0.999044660926727	0.886627479823568
190	HMOX1	down	0	1	-1	73	1	23	0	7735	0.932107595294771	0.913340903018024	0.600216129494594	0.994028195171689	0.999606924224697	0.886627479823568
191	MCM5	up	2	0	2	8	2	0	0	7800	0.00289495237982027	0.00289495237982027	0.00407379004232596	0.343408572193996	0.889630704412897	0.219082099178554
191	MCM5	down	0	2	-2	8	2	0	0	7800	0.999940375665181	0.999940375665181	0.00407379004232596	0.994431047422537	0.999640954186587	0.219082099178554
192	RASD2	up	1	0	1	190	3	101	2	7618	0.305677025222217	0.484057680236917	0.421632635435397	0.982010207539044	0.999258586132547	0.846003090361959
192	RASD2	down	0	1	-1	190	3	101	2	7618	0.530206241755149	0.830728559789089	0.421632635435397	0.989548819741923	0.9995678514405	0.846003090361959
194	CABP7	up	0	0	0	41	1	17	1	7767	0.313953314266894	0.922842160952519	0.401821103625837	0.982476135464673	0.999610969620074	0.839628030773098
194	CABP7	down	0	0	0	41	1	17	1	7767	0.225249336324965	0.833767854959706	0.401821103625837	0.975742575702034	0.999569426053259	0.839628030773098
195	TAB1	up	0	2	-2	76	3	15	1	7732	0.985754603761077	0.998721382016151	0.0682710206729148	0.994351358574367	0.999640516109224	0.55638543359465
195	TAB1	down	2	0	2	76	3	15	1	7732	0.0061852720524479	0.0167795507171702	0.0682710206729148	0.524839313171867	0.979044310673731	0.55638543359465
197	MYH9	up	2	0	2	45	2	0	0	7763	0.0751321319355015	0.0751321319355015	0.107296087509308	0.930637047045362	0.995242452732675	0.582987187056619
197	MYH9	down	0	2	-2	45	2	0	0	7763	0.989276357720786	0.989276357720786	0.107296087509308	0.994371354153758	0.999637085215684	0.582987187056619
200	PVALB	up	0	0	0	41	1	17	1	7767	0.313953314266894	0.922842160952519	0.401821103625837	0.982476135464673	0.999610969620074	0.839628030773098
200	PVALB	down	0	0	0	41	1	17	1	7767	0.225249336324965	0.833767854959706	0.401821103625837	0.975742575702034	0.999569426053259	0.839628030773098
201	IL2RB	up	2	0	2	118	2	6	0	7690	0.258382475852196	0.234843189593637	0.432869387821241	0.978787191497695	0.998473002634464	0.849398619748805
201	IL2RB	down	0	2	-2	118	2	6	0	7690	0.931260621926528	0.927185408508861	0.432869387821241	0.994022796331584	0.999612791263277	0.849398619748805
202	RBX1	up	0	4	-4	34	5	3	1	7774	0.999871941743449	0.999994369899129	5.58004609086296e-05	0.994430668391236	0.99964097356614	0.0242214125831994
202	RBX1	down	4	0	4	34	5	3	1	7774	1.13925312857712e-05	0.000126932496142799	5.58004609086296e-05	0.0375823698209443	0.261131845427214	0.0242214125831994
203	CHADL	up	2	0	2	28	2	0	0	7780	0.0329656194166826	0.0329656194166826	0.0468395122347438	0.854797254691359	0.989222631449492	0.529438277918364
203	CHADL	down	0	2	-2	28	2	0	0	7780	0.997108223740179	0.997108223740179	0.0468395122347438	0.994415317898786	0.999639934732403	0.529438277918364
204	BRD1	up	0	0	0	41	0	0	0	7767	0.925876456724541	0.925876456724541	1	0.993988246603052	0.999612244061722	0.928721313574718
204	BRD1	down	0	0	0	41	0	0	0	7767	0.69967407882782	0.69967407882782	1	0.992060097916741	0.999486948131115	0.928721313574718
206	RIPK3	up	0	0	0	52	1	30	1	7756	0.383446805067347	0.909625822016136	0.479099462336249	0.985606337567796	0.999605319463756	0.861924173155391
206	RIPK3	down	0	0	0	52	1	30	1	7756	0.339988247699001	0.864516539109805	0.479099462336249	0.983796298711974	0.999584734128635	0.861924173155391
210	CTSG	up	0	0	0	15	0	0	0	7793	0.914021090403155	0.914021090403155	1	0.993910745603384	0.999607216625135	0.928721313574718
210	CTSG	down	0	0	0	15	0	0	0	7793	0.921920340906058	0.921920340906058	1	0.993962604903731	0.999610580783496	0.928721313574718
211	GZMB	up	0	0	0	36	0	11	0	7772	0.967928662087667	0.963305771051014	0.999999999998982	0.994247928262947	0.99962730473118	0.92872131357465
211	GZMB	down	0	0	0	36	0	11	0	7772	0.802280987810754	0.776788544508022	0.999999999998982	0.99306852492361	0.999537857013485	0.92872131357465
212	POLE2	up	2	0	2	34	2	0	0	7774	0.0465551914868832	0.0465551914868832	0.0662881319720815	0.892631465850009	0.992344487400552	0.55454019382685
212	POLE2	down	0	2	-2	34	2	0	0	7774	0.995001722403316	0.995001722403316	0.0662881319720815	0.994403560830679	0.999639172719362	0.55454019382685
213	SOS2	up	2	0	2	110	2	0	0	7698	0.275315166191768	0.275315166191768	0.398241094956874	0.980065834338735	0.998697182390287	0.838419305127705
213	SOS2	down	0	2	-2	110	2	0	0	7698	0.909012355311	0.909012355311	0.398241094956874	0.993877398723159	0.999605053210233	0.838419305127705
214	PYGL	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
214	PYGL	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
219	EIF5	up	0	1	-1	64	1	0	0	7744	0.99656567435098	0.99656567435098	0.552163812699972	0.994412294480076	0.999639738776614	0.877965214127662
219	EIF5	down	1	0	1	64	1	0	0	7744	0.0618256902890537	0.0618256902890537	0.552163812699972	0.916948247668159	0.994224422914152	0.877965214127662
220	BDKRB1	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
220	BDKRB1	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
221	VRK1	up	0	0	0	8	0	0	0	7800	0.945196495275068	0.945196495275068	1	0.994110404532442	0.99962016687376	0.928721313574718
221	VRK1	down	0	0	0	8	0	0	0	7800	0.961647759946562	0.961647759946562	1	0.994210576708933	0.999626662393911	0.928721313574718
222	APEX1	up	0	0	0	11	0	7	0	7797	0.993189852068265	0.992568561125273	1	0.994393408520796	0.999638288515049	0.928721313574718
222	APEX1	down	0	0	0	11	0	7	0	7797	0.96224062901274	0.958841717768108	1	0.994214123130283	0.999625570233654	0.928721313574718
224	PCK2	up	0	1	-1	15	1	7	0	7793	0.99981691530779	0.999800243200314	0.171123326218365	0.994430363581836	0.999640903880631	0.690368060736083
224	PCK2	down	1	0	1	15	1	7	0	7793	0.0984206726817592	0.0221917946662667	0.171123326218365	0.946166315734514	0.98407369137351	0.690368060736083
225	NFKBIA	up	1	0	1	73	1	12	0	7735	0.468394780953769	0.396052741018784	0.600216129494594	0.988185929242332	0.999093989450999	0.886627479823568
